lon,lat,year,mm,dd,doy,yyyymmdd,t2m,t2m_max,t2m_min,prectotcorr,allsky_sfc_sw_dwn,site,date_planted,date_harvested,season_length,dap,progress,stage
-80.43968257631761,43.49763337341772,2015,5,7,127,2015-05-07,17.58,25.21,10.95,0.91,26.58,ONH1,2015-04-30,2015-10-15,168,7,0.041666666666666664,s1
-80.43968257631761,43.49763337341772,2015,5,8,128,2015-05-08,19.25,27.31,11.27,0.09,24.94,ONH1,2015-04-30,2015-10-15,168,8,0.047619047619047616,s1
-80.43968257631761,43.49763337341772,2015,5,9,129,2015-05-09,19.8,26.21,13.85,0.88,20.67,ONH1,2015-04-30,2015-10-15,168,9,0.05357142857142857,s1
-80.43968257631761,43.49763337341772,2015,5,10,130,2015-05-10,19.14,25.52,12.77,2.21,16.77,ONH1,2015-04-30,2015-10-15,168,10,0.05952380952380952,s1
-80.43968257631761,43.49763337341772,2015,5,11,131,2015-05-11,19.58,25.25,14.64,2.76,18.44,ONH1,2015-04-30,2015-10-15,168,11,0.06547619047619048,s1
-80.43968257631761,43.49763337341772,2015,5,12,132,2015-05-12,11.06,16.44,5.09,1.13,9.37,ONH1,2015-04-30,2015-10-15,168,12,0.07142857142857142,s1
-80.43968257631761,43.49763337341772,2015,5,13,133,2015-05-13,7.13,12.88,1.45,0.07,16.78,ONH1,2015-04-30,2015-10-15,168,13,0.07738095238095238,s1
-80.43968257631761,43.49763337341772,2015,5,14,134,2015-05-14,9.58,17.43,-0.28,0.65,29.3,ONH1,2015-04-30,2015-10-15,168,14,0.08333333333333333,s1
-80.43968257631761,43.49763337341772,2015,5,15,135,2015-05-15,12.19,17.47,6.52,0.72,8.5,ONH1,2015-04-30,2015-10-15,168,15,0.08928571428571429,s1
-80.43968257631761,43.49763337341772,2015,5,16,136,2015-05-16,15.9,21.14,11.51,0.1,19.69,ONH1,2015-04-30,2015-10-15,168,16,0.09523809523809523,s1
-80.43968257631761,43.49763337341772,2015,5,17,137,2015-05-17,16.89,24.31,10.61,4.08,19.08,ONH1,2015-04-30,2015-10-15,168,17,0.10119047619047619,s2
-80.43968257631761,43.49763337341772,2015,5,18,138,2015-05-18,19.72,25,14.22,1.26,20.51,ONH1,2015-04-30,2015-10-15,168,18,0.10714285714285714,s2
-80.43968257631761,43.49763337341772,2015,5,19,139,2015-05-19,9.27,15.74,1.86,0.08,13.49,ONH1,2015-04-30,2015-10-15,168,19,0.1130952380952381,s2
-80.43968257631761,43.49763337341772,2015,5,20,140,2015-05-20,7.07,14.33,1.11,0,30.34,ONH1,2015-04-30,2015-10-15,168,20,0.11904761904761904,s2
-80.43968257631761,43.49763337341772,2015,5,21,141,2015-05-21,10.52,17.1,2.79,0,27.46,ONH1,2015-04-30,2015-10-15,168,21,0.125,s2
-80.43968257631761,43.49763337341772,2015,5,22,142,2015-05-22,7.01,12.99,0.07,0.02,30.4,ONH1,2015-04-30,2015-10-15,168,22,0.13095238095238096,s2
-80.43968257631761,43.49763337341772,2015,5,23,143,2015-05-23,9.75,19.4,-1.2,0.03,31.24,ONH1,2015-04-30,2015-10-15,168,23,0.13690476190476192,s2
-80.43968257631761,43.49763337341772,2015,5,24,144,2015-05-24,15.62,25,4.79,0.1,23.22,ONH1,2015-04-30,2015-10-15,168,24,0.14285714285714285,s2
-80.43968257631761,43.49763337341772,2015,5,25,145,2015-05-25,18.68,24.82,12.51,3.29,16.59,ONH1,2015-04-30,2015-10-15,168,25,0.1488095238095238,s2
-80.43968257631761,43.49763337341772,2015,5,26,146,2015-05-26,21.1,26.1,15.93,1.84,24,ONH1,2015-04-30,2015-10-15,168,26,0.15476190476190477,s2
-80.43968257631761,43.49763337341772,2015,5,27,147,2015-05-27,20.08,24.92,13.21,1.68,20.12,ONH1,2015-04-30,2015-10-15,168,27,0.16071428571428573,s2
-80.43968257631761,43.49763337341772,2015,5,28,148,2015-05-28,17.82,25.57,10.46,1.13,28.2,ONH1,2015-04-30,2015-10-15,168,28,0.16666666666666666,s2
-80.43968257631761,43.49763337341772,2015,5,29,149,2015-05-29,19.43,26.12,12.59,0.87,20.08,ONH1,2015-04-30,2015-10-15,168,29,0.17261904761904762,s2
-80.43968257631761,43.49763337341772,2015,5,30,150,2015-05-30,18.95,25.94,10.13,17.54,15.13,ONH1,2015-04-30,2015-10-15,168,30,0.17857142857142858,s2
-80.43968257631761,43.49763337341772,2015,5,31,151,2015-05-31,7.9,9.5,5.6,17.71,7.89,ONH1,2015-04-30,2015-10-15,168,31,0.18452380952380953,s2
-80.43968257631761,43.49763337341772,2015,6,1,152,2015-06-01,10.56,16.41,3.65,0.14,17.82,ONH1,2015-04-30,2015-10-15,168,32,0.19047619047619047,s2
-80.43968257631761,43.49763337341772,2015,6,2,153,2015-06-02,13.04,20.51,4.74,1.48,30.17,ONH1,2015-04-30,2015-10-15,168,33,0.19642857142857142,s2
-80.43968257631761,43.49763337341772,2015,6,3,154,2015-06-03,13.41,20.61,5.99,0.12,31.31,ONH1,2015-04-30,2015-10-15,168,34,0.20238095238095238,s3
-80.43968257631761,43.49763337341772,2015,6,4,155,2015-06-04,16.59,23.67,7.51,0.02,23.01,ONH1,2015-04-30,2015-10-15,168,35,0.20833333333333334,s3
-80.43968257631761,43.49763337341772,2015,6,5,156,2015-06-05,16.84,23.97,11.22,3.25,17.67,ONH1,2015-04-30,2015-10-15,168,36,0.21428571428571427,s3
-80.43968257631761,43.49763337341772,2015,6,6,157,2015-06-06,13.52,20.76,7.33,1.16,31.25,ONH1,2015-04-30,2015-10-15,168,37,0.22023809523809523,s3
-80.43968257631761,43.49763337341772,2015,6,7,158,2015-06-07,15.7,24.12,4.82,10.02,22.42,ONH1,2015-04-30,2015-10-15,168,38,0.2261904761904762,s3
-80.43968257631761,43.49763337341772,2015,6,8,159,2015-06-08,17.98,20.23,15.33,23.48,12.08,ONH1,2015-04-30,2015-10-15,168,39,0.23214285714285715,s3
-80.43968257631761,43.49763337341772,2015,6,9,160,2015-06-09,15.81,20.11,11.29,2.58,21,ONH1,2015-04-30,2015-10-15,168,40,0.23809523809523808,s3
-80.43968257631761,43.49763337341772,2015,6,10,161,2015-06-10,17.48,25.55,10.78,2.12,21.84,ONH1,2015-04-30,2015-10-15,168,41,0.24404761904761904,s3
-80.43968257631761,43.49763337341772,2015,6,11,162,2015-06-11,15.08,19.93,9.4,0.17,24.9,ONH1,2015-04-30,2015-10-15,168,42,0.25,s3
-80.43968257631761,43.49763337341772,2015,6,12,163,2015-06-12,14.69,21.24,10.79,14.41,9.02,ONH1,2015-04-30,2015-10-15,168,43,0.25595238095238093,s3
-80.43968257631761,43.49763337341772,2015,6,13,164,2015-06-13,16.39,22.44,10.11,0.22,20.41,ONH1,2015-04-30,2015-10-15,168,44,0.2619047619047619,s3
-80.43968257631761,43.49763337341772,2015,6,14,165,2015-06-14,18.25,22.8,14.1,11.56,8.26,ONH1,2015-04-30,2015-10-15,168,45,0.26785714285714285,s3
-80.43968257631761,43.49763337341772,2015,6,15,166,2015-06-15,20.44,25.69,15.42,2.04,19.99,ONH1,2015-04-30,2015-10-15,168,46,0.27380952380952384,s3
-80.43968257631761,43.49763337341772,2015,6,16,167,2015-06-16,17.82,22.43,10.5,8.8,28.33,ONH1,2015-04-30,2015-10-15,168,47,0.27976190476190477,s3
-80.43968257631761,43.49763337341772,2015,6,17,168,2015-06-17,16.84,23.28,9.85,1.54,26.39,ONH1,2015-04-30,2015-10-15,168,48,0.2857142857142857,s3
-80.43968257631761,43.49763337341772,2015,6,18,169,2015-06-18,18.68,25.25,12.34,1.19,18.75,ONH1,2015-04-30,2015-10-15,168,49,0.2916666666666667,s3
-80.43968257631761,43.49763337341772,2015,6,19,170,2015-06-19,16.33,21.94,11.52,0.88,24.16,ONH1,2015-04-30,2015-10-15,168,50,0.2976190476190476,s3
-80.43968257631761,43.49763337341772,2015,6,20,171,2015-06-20,18.02,25.18,8.6,0.06,25.24,ONH1,2015-04-30,2015-10-15,168,51,0.30357142857142855,s4
-80.43968257631761,43.49763337341772,2015,6,21,172,2015-06-21,19.22,23.42,14.18,1.01,25.95,ONH1,2015-04-30,2015-10-15,168,52,0.30952380952380953,s4
-80.43968257631761,43.49763337341772,2015,6,22,173,2015-06-22,20.49,27.16,12,4.84,24.42,ONH1,2015-04-30,2015-10-15,168,53,0.31547619047619047,s4
-80.43968257631761,43.49763337341772,2015,6,23,174,2015-06-23,18.28,22.46,11.05,4.34,18.43,ONH1,2015-04-30,2015-10-15,168,54,0.32142857142857145,s4
-80.43968257631761,43.49763337341772,2015,6,24,175,2015-06-24,16.89,23.93,8.99,3.17,31.13,ONH1,2015-04-30,2015-10-15,168,55,0.3273809523809524,s4
-80.43968257631761,43.49763337341772,2015,6,25,176,2015-06-25,19.12,25.27,12.2,0.1,19.72,ONH1,2015-04-30,2015-10-15,168,56,0.3333333333333333,s4
-80.43968257631761,43.49763337341772,2015,6,26,177,2015-06-26,17.88,23.71,12.16,0.02,26.73,ONH1,2015-04-30,2015-10-15,168,57,0.3392857142857143,s4
-80.43968257631761,43.49763337341772,2015,6,27,178,2015-06-27,15.11,18.47,12.36,27.27,5.55,ONH1,2015-04-30,2015-10-15,168,58,0.34523809523809523,s4
-80.43968257631761,43.49763337341772,2015,6,28,179,2015-06-28,13.56,16.47,11.23,14.45,9.76,ONH1,2015-04-30,2015-10-15,168,59,0.35119047619047616,s4
-80.43968257631761,43.49763337341772,2015,6,29,180,2015-06-29,16.93,22.76,9.73,0.16,24.77,ONH1,2015-04-30,2015-10-15,168,60,0.35714285714285715,s4
-80.43968257631761,43.49763337341772,2015,6,30,181,2015-06-30,17.19,21.51,11.99,1.16,7.85,ONH1,2015-04-30,2015-10-15,168,61,0.3630952380952381,s4
-80.43968257631761,43.49763337341772,2015,7,1,182,2015-07-01,16.1,20.21,11.47,0.28,16.5,ONH1,2015-04-30,2015-10-15,168,62,0.36904761904761907,s4
-80.43968257631761,43.49763337341772,2015,7,2,183,2015-07-02,14.9,21.34,8.89,0.08,26.89,ONH1,2015-04-30,2015-10-15,168,63,0.375,s4
-80.43968257631761,43.49763337341772,2015,7,3,184,2015-07-03,15.63,21.54,8.39,0,27.49,ONH1,2015-04-30,2015-10-15,168,64,0.38095238095238093,s4
-80.43968257631761,43.49763337341772,2015,7,4,185,2015-07-04,18.25,24.68,11.51,0.2,25.72,ONH1,2015-04-30,2015-10-15,168,65,0.3869047619047619,s4
-80.43968257631761,43.49763337341772,2015,7,5,186,2015-07-05,20.11,26.29,12.82,1.13,23.15,ONH1,2015-04-30,2015-10-15,168,66,0.39285714285714285,s4
-80.43968257631761,43.49763337341772,2015,7,6,187,2015-07-06,21.26,27.99,14.28,0,24.29,ONH1,2015-04-30,2015-10-15,168,67,0.39880952380952384,s4
-80.43968257631761,43.49763337341772,2015,7,7,188,2015-07-07,18.77,25.04,12.7,6.81,7.51,ONH1,2015-04-30,2015-10-15,168,68,0.40476190476190477,s5
-80.43968257631761,43.49763337341772,2015,7,8,189,2015-07-08,16.13,21.54,9.85,0.58,21.13,ONH1,2015-04-30,2015-10-15,168,69,0.4107142857142857,s5
-80.43968257631761,43.49763337341772,2015,7,9,190,2015-07-09,16.16,22.77,11.92,0.56,21.07,ONH1,2015-04-30,2015-10-15,168,70,0.4166666666666667,s5
-80.43968257631761,43.49763337341772,2015,7,10,191,2015-07-10,18.67,26.36,10.05,0.04,27.41,ONH1,2015-04-30,2015-10-15,168,71,0.4226190476190476,s5
-80.43968257631761,43.49763337341772,2015,7,11,192,2015-07-11,21.31,27.86,13.98,1.39,27.17,ONH1,2015-04-30,2015-10-15,168,72,0.42857142857142855,s5
-80.43968257631761,43.49763337341772,2015,7,12,193,2015-07-12,20.71,26.17,15.24,0.01,21.48,ONH1,2015-04-30,2015-10-15,168,73,0.43452380952380953,s5
-80.43968257631761,43.49763337341772,2015,7,13,194,2015-07-13,22.25,28.74,16.28,0.32,24.71,ONH1,2015-04-30,2015-10-15,168,74,0.44047619047619047,s5
-80.43968257631761,43.49763337341772,2015,7,14,195,2015-07-14,20.68,23.79,16.05,6.37,10.18,ONH1,2015-04-30,2015-10-15,168,75,0.44642857142857145,s5
-80.43968257631761,43.49763337341772,2015,7,15,196,2015-07-15,15.88,22.99,10.38,2.62,29.18,ONH1,2015-04-30,2015-10-15,168,76,0.4523809523809524,s5
-80.43968257631761,43.49763337341772,2015,7,16,197,2015-07-16,16.99,24.42,8.56,2.17,29.31,ONH1,2015-04-30,2015-10-15,168,77,0.4583333333333333,s5
-80.43968257631761,43.49763337341772,2015,7,17,198,2015-07-17,19.49,24.64,13.68,9.12,6.64,ONH1,2015-04-30,2015-10-15,168,78,0.4642857142857143,s5
-80.43968257631761,43.49763337341772,2015,7,18,199,2015-07-18,24.16,30.52,17.39,0.52,23.72,ONH1,2015-04-30,2015-10-15,168,79,0.47023809523809523,s5
-80.43968257631761,43.49763337341772,2015,7,19,200,2015-07-19,23.97,29.65,16.69,0.28,19.2,ONH1,2015-04-30,2015-10-15,168,80,0.47619047619047616,s5
-80.43968257631761,43.49763337341772,2015,7,20,201,2015-07-20,21.15,27.08,13.6,0.28,24.23,ONH1,2015-04-30,2015-10-15,168,81,0.48214285714285715,s5
-80.43968257631761,43.49763337341772,2015,7,21,202,2015-07-21,19.69,23.94,15.41,1.51,28.55,ONH1,2015-04-30,2015-10-15,168,82,0.4880952380952381,s5
-80.43968257631761,43.49763337341772,2015,7,22,203,2015-07-22,17.51,23.83,11.97,0.09,27.58,ONH1,2015-04-30,2015-10-15,168,83,0.49404761904761907,s5
-80.43968257631761,43.49763337341772,2015,7,23,204,2015-07-23,18.7,25.89,10.65,1.36,28.91,ONH1,2015-04-30,2015-10-15,168,84,0.5,s5
-80.43968257631761,43.49763337341772,2015,7,24,205,2015-07-24,21.36,27.38,14.53,2.51,23.92,ONH1,2015-04-30,2015-10-15,168,85,0.5059523809523809,s6
-80.43968257631761,43.49763337341772,2015,7,25,206,2015-07-25,22.77,29.28,16.57,0.39,20.73,ONH1,2015-04-30,2015-10-15,168,86,0.5119047619047619,s6
-80.43968257631761,43.49763337341772,2015,7,26,207,2015-07-26,22.74,30.44,14.11,0.34,25.5,ONH1,2015-04-30,2015-10-15,168,87,0.5178571428571429,s6
-80.43968257631761,43.49763337341772,2015,7,27,208,2015-07-27,24.7,32.36,17.4,0,27.37,ONH1,2015-04-30,2015-10-15,168,88,0.5238095238095238,s6
-80.43968257631761,43.49763337341772,2015,7,28,209,2015-07-28,26.56,33.1,18.43,0.09,26.52,ONH1,2015-04-30,2015-10-15,168,89,0.5297619047619048,s6
-80.43968257631761,43.49763337341772,2015,7,29,210,2015-07-29,26.14,32.01,19.79,0.34,24.02,ONH1,2015-04-30,2015-10-15,168,90,0.5357142857142857,s6
-80.43968257631761,43.49763337341772,2015,7,30,211,2015-07-30,23.12,28.72,17.45,0.49,27.75,ONH1,2015-04-30,2015-10-15,168,91,0.5416666666666666,s6
-80.43968257631761,43.49763337341772,2015,7,31,212,2015-07-31,22,28.83,14.57,0.87,23.67,ONH1,2015-04-30,2015-10-15,168,92,0.5476190476190477,s6
-80.43968257631761,43.49763337341772,2015,8,1,213,2015-08-01,19.9,25.64,14.08,0.74,24.86,ONH1,2015-04-30,2015-10-15,168,93,0.5535714285714286,s6
-80.43968257631761,43.49763337341772,2015,8,2,214,2015-08-02,22.74,30.16,14.26,9.52,21.48,ONH1,2015-04-30,2015-10-15,168,94,0.5595238095238095,s6
-80.43968257631761,43.49763337341772,2015,8,3,215,2015-08-03,20.49,25.97,15.67,4.89,22.09,ONH1,2015-04-30,2015-10-15,168,95,0.5654761904761905,s6
-80.43968257631761,43.49763337341772,2015,8,4,216,2015-08-04,18.54,23.09,13.3,1.5,20.57,ONH1,2015-04-30,2015-10-15,168,96,0.5714285714285714,s6
-80.43968257631761,43.49763337341772,2015,8,5,217,2015-08-05,16.97,23.18,11.55,0.09,23.68,ONH1,2015-04-30,2015-10-15,168,97,0.5773809523809523,s6
-80.43968257631761,43.49763337341772,2015,8,6,218,2015-08-06,18.27,25.88,10.62,0.47,21.35,ONH1,2015-04-30,2015-10-15,168,98,0.5833333333333334,s6
-80.43968257631761,43.49763337341772,2015,8,7,219,2015-08-07,19.41,26.48,12.59,0.09,23.37,ONH1,2015-04-30,2015-10-15,168,99,0.5892857142857143,s6
-80.43968257631761,43.49763337341772,2015,8,8,220,2015-08-08,19.34,25.7,14.41,0.06,12.76,ONH1,2015-04-30,2015-10-15,168,100,0.5952380952380952,s6
-80.43968257631761,43.49763337341772,2015,8,9,221,2015-08-09,19.97,27.81,12.15,0,26.48,ONH1,2015-04-30,2015-10-15,168,101,0.6011904761904762,s7
-80.43968257631761,43.49763337341772,2015,8,10,222,2015-08-10,19.14,25.5,14.46,15.69,7.54,ONH1,2015-04-30,2015-10-15,168,102,0.6071428571428571,s7
-80.43968257631761,43.49763337341772,2015,8,11,223,2015-08-11,19.55,25.06,14.95,0.21,18.9,ONH1,2015-04-30,2015-10-15,168,103,0.6130952380952381,s7
-80.43968257631761,43.49763337341772,2015,8,12,224,2015-08-12,17.34,23.71,11.49,0.2,22.52,ONH1,2015-04-30,2015-10-15,168,104,0.6190476190476191,s7
-80.43968257631761,43.49763337341772,2015,8,13,225,2015-08-13,19.89,27.01,11.18,0.09,21.35,ONH1,2015-04-30,2015-10-15,168,105,0.625,s7
-80.43968257631761,43.49763337341772,2015,8,14,226,2015-08-14,20.92,24.69,17.9,9.59,10.8,ONH1,2015-04-30,2015-10-15,168,106,0.6309523809523809,s7
-80.43968257631761,43.49763337341772,2015,8,15,227,2015-08-15,23.73,29.83,17.27,0.47,22.57,ONH1,2015-04-30,2015-10-15,168,107,0.6369047619047619,s7
-80.43968257631761,43.49763337341772,2015,8,16,228,2015-08-16,24.1,31.13,17.2,0,25,ONH1,2015-04-30,2015-10-15,168,108,0.6428571428571429,s7
-80.43968257631761,43.49763337341772,2015,8,17,229,2015-08-17,25.19,32.36,18.56,0.02,22.46,ONH1,2015-04-30,2015-10-15,168,109,0.6488095238095238,s7
-80.43968257631761,43.49763337341772,2015,8,18,230,2015-08-18,23.5,29,19.22,0.42,11.19,ONH1,2015-04-30,2015-10-15,168,110,0.6547619047619048,s7
-80.43968257631761,43.49763337341772,2015,8,19,231,2015-08-19,24.03,30.54,18.15,2.69,18.91,ONH1,2015-04-30,2015-10-15,168,111,0.6607142857142857,s7
-80.43968257631761,43.49763337341772,2015,8,20,232,2015-08-20,21.33,25.82,15.27,10.62,15.54,ONH1,2015-04-30,2015-10-15,168,112,0.6666666666666666,s7
-80.43968257631761,43.49763337341772,2015,8,21,233,2015-08-21,17.2,22.12,12.66,0.18,16.62,ONH1,2015-04-30,2015-10-15,168,113,0.6726190476190477,s7
-80.43968257631761,43.49763337341772,2015,8,22,234,2015-08-22,19.42,27.42,12.34,2.63,22.72,ONH1,2015-04-30,2015-10-15,168,114,0.6785714285714286,s7
-80.43968257631761,43.49763337341772,2015,8,23,235,2015-08-23,19.53,26.99,12.03,0.69,23.38,ONH1,2015-04-30,2015-10-15,168,115,0.6845238095238095,s7
-80.43968257631761,43.49763337341772,2015,8,24,236,2015-08-24,17.87,22.37,13.11,3.19,18.73,ONH1,2015-04-30,2015-10-15,168,116,0.6904761904761905,s7
-80.43968257631761,43.49763337341772,2015,8,25,237,2015-08-25,15.13,20.11,10,0.54,14.41,ONH1,2015-04-30,2015-10-15,168,117,0.6964285714285714,s7
-80.43968257631761,43.49763337341772,2015,8,26,238,2015-08-26,15.08,19.09,12.35,0.97,10.31,ONH1,2015-04-30,2015-10-15,168,118,0.7023809523809523,s8
-80.43968257631761,43.49763337341772,2015,8,27,239,2015-08-27,15.01,19.6,11.18,0.21,11.59,ONH1,2015-04-30,2015-10-15,168,119,0.7083333333333334,s8
-80.43968257631761,43.49763337341772,2015,8,28,240,2015-08-28,17.48,24.65,11.04,0.2,19.87,ONH1,2015-04-30,2015-10-15,168,120,0.7142857142857143,s8
-80.43968257631761,43.49763337341772,2015,8,29,241,2015-08-29,19.22,25.1,13.97,0.63,11.31,ONH1,2015-04-30,2015-10-15,168,121,0.7202380952380952,s8
-80.43968257631761,43.49763337341772,2015,8,30,242,2015-08-30,21.63,27.28,16.2,0.28,15.25,ONH1,2015-04-30,2015-10-15,168,122,0.7261904761904762,s8
-80.43968257631761,43.49763337341772,2015,8,31,243,2015-08-31,21.91,29.07,17.09,0.35,19.35,ONH1,2015-04-30,2015-10-15,168,123,0.7321428571428571,s8
-80.43968257631761,43.49763337341772,2015,9,1,244,2015-09-01,22.3,30.52,15.19,0.14,18.62,ONH1,2015-04-30,2015-10-15,168,124,0.7380952380952381,s8
-80.43968257631761,43.49763337341772,2015,9,2,245,2015-09-02,23.97,30.35,17.52,0.66,18.54,ONH1,2015-04-30,2015-10-15,168,125,0.7440476190476191,s8
-80.43968257631761,43.49763337341772,2015,9,3,246,2015-09-03,23.3,27.78,20.04,10.73,15.08,ONH1,2015-04-30,2015-10-15,168,126,0.75,s8
-80.43968257631761,43.49763337341772,2015,9,4,247,2015-09-04,22.73,29.03,18.32,1.11,17.01,ONH1,2015-04-30,2015-10-15,168,127,0.7559523809523809,s8
-80.43968257631761,43.49763337341772,2015,9,5,248,2015-09-05,23.38,30.36,17.03,0.55,18.77,ONH1,2015-04-30,2015-10-15,168,128,0.7619047619047619,s8
-80.43968257631761,43.49763337341772,2015,9,6,249,2015-09-06,23.52,29.66,17.94,6.26,18.44,ONH1,2015-04-30,2015-10-15,168,129,0.7678571428571429,s8
-80.43968257631761,43.49763337341772,2015,9,7,250,2015-09-07,25.48,31.97,20.3,0.36,19.14,ONH1,2015-04-30,2015-10-15,168,130,0.7738095238095238,s8
-80.43968257631761,43.49763337341772,2015,9,8,251,2015-09-08,24.16,29.57,20.57,8.84,14.27,ONH1,2015-04-30,2015-10-15,168,131,0.7797619047619048,s8
-80.43968257631761,43.49763337341772,2015,9,9,252,2015-09-09,20.15,24.74,13.8,7.29,11.6,ONH1,2015-04-30,2015-10-15,168,132,0.7857142857142857,s8
-80.43968257631761,43.49763337341772,2015,9,10,253,2015-09-10,17.87,24.79,11.32,0.04,21.44,ONH1,2015-04-30,2015-10-15,168,133,0.7916666666666666,s8
-80.43968257631761,43.49763337341772,2015,9,11,254,2015-09-11,16.43,21.42,12.02,3.43,11.44,ONH1,2015-04-30,2015-10-15,168,134,0.7976190476190477,s8
-80.43968257631761,43.49763337341772,2015,9,12,255,2015-09-12,12.71,16.32,9.27,4.61,10.85,ONH1,2015-04-30,2015-10-15,168,135,0.8035714285714286,s9
-80.43968257631761,43.49763337341772,2015,9,13,256,2015-09-13,11.54,16.79,7.41,0.62,9.19,ONH1,2015-04-30,2015-10-15,168,136,0.8095238095238095,s9
-80.43968257631761,43.49763337341772,2015,9,14,257,2015-09-14,15.09,23.06,7.92,0.07,21.08,ONH1,2015-04-30,2015-10-15,168,137,0.8154761904761905,s9
-80.43968257631761,43.49763337341772,2015,9,15,258,2015-09-15,19.59,28.52,12.23,0.03,20.47,ONH1,2015-04-30,2015-10-15,168,138,0.8214285714285714,s9
-80.43968257631761,43.49763337341772,2015,9,16,259,2015-09-16,20.22,28.32,14.2,1.1,20.33,ONH1,2015-04-30,2015-10-15,168,139,0.8273809523809523,s9
-80.43968257631761,43.49763337341772,2015,9,17,260,2015-09-17,19.85,28.34,13.09,0.35,20.34,ONH1,2015-04-30,2015-10-15,168,140,0.8333333333333334,s9
-80.43968257631761,43.49763337341772,2015,9,18,261,2015-09-18,19.13,25.63,14.69,1.03,9.11,ONH1,2015-04-30,2015-10-15,168,141,0.8392857142857143,s9
-80.43968257631761,43.49763337341772,2015,9,19,262,2015-09-19,17.68,21.91,11.36,7.43,6.86,ONH1,2015-04-30,2015-10-15,168,142,0.8452380952380952,s9
-80.43968257631761,43.49763337341772,2015,9,20,263,2015-09-20,14.64,21.12,9.12,0.43,18.05,ONH1,2015-04-30,2015-10-15,168,143,0.8511904761904762,s9
-80.43968257631761,43.49763337341772,2015,9,21,264,2015-09-21,14.33,21.01,9.51,0.02,19.84,ONH1,2015-04-30,2015-10-15,168,144,0.8571428571428571,s9
-80.43968257631761,43.49763337341772,2015,9,22,265,2015-09-22,16.32,23.7,8.7,0.06,18.18,ONH1,2015-04-30,2015-10-15,168,145,0.8630952380952381,s9
-80.43968257631761,43.49763337341772,2015,9,23,266,2015-09-23,18.56,26.01,12.68,0.06,19.51,ONH1,2015-04-30,2015-10-15,168,146,0.8690476190476191,s9
-80.43968257631761,43.49763337341772,2015,9,24,267,2015-09-24,17.89,25.35,11.94,0.72,16.65,ONH1,2015-04-30,2015-10-15,168,147,0.875,s9
-80.43968257631761,43.49763337341772,2015,9,25,268,2015-09-25,17.86,25,12.99,0.07,16.87,ONH1,2015-04-30,2015-10-15,168,148,0.8809523809523809,s9
-80.43968257631761,43.49763337341772,2015,9,26,269,2015-09-26,16.28,23.03,11.29,0.04,16.54,ONH1,2015-04-30,2015-10-15,168,149,0.8869047619047619,s9
-80.43968257631761,43.49763337341772,2015,9,27,270,2015-09-27,16.49,21.96,10.98,0.22,14.25,ONH1,2015-04-30,2015-10-15,168,150,0.8928571428571429,s9
-80.43968257631761,43.49763337341772,2015,9,28,271,2015-09-28,19.72,25.23,16.12,0.75,4.97,ONH1,2015-04-30,2015-10-15,168,151,0.8988095238095238,s9
-80.43968257631761,43.49763337341772,2015,9,29,272,2015-09-29,16.71,20.95,12.53,7.01,4.82,ONH1,2015-04-30,2015-10-15,168,152,0.9047619047619048,s10
-80.43968257631761,43.49763337341772,2015,9,30,273,2015-09-30,12.08,17.68,6.36,0.1,15.7,ONH1,2015-04-30,2015-10-15,168,153,0.9107142857142857,s10
-80.43968257631761,43.49763337341772,2015,10,1,274,2015-10-01,8.65,15.09,3.34,0,18.55,ONH1,2015-04-30,2015-10-15,168,154,0.9166666666666666,s10
-80.43968257631761,43.49763337341772,2015,10,2,275,2015-10-02,7.23,11.81,2.62,0.5,13.17,ONH1,2015-04-30,2015-10-15,168,155,0.9226190476190477,s10
-80.43968257631761,43.49763337341772,2015,10,3,276,2015-10-03,7.27,9.4,5.31,2.78,6.78,ONH1,2015-04-30,2015-10-15,168,156,0.9285714285714286,s10
-80.43968257631761,43.49763337341772,2015,10,4,277,2015-10-04,11.47,17.9,7.31,0.31,8.63,ONH1,2015-04-30,2015-10-15,168,157,0.9345238095238095,s10
-80.43968257631761,43.49763337341772,2015,10,5,278,2015-10-05,14.06,19.25,10.46,1.17,7.51,ONH1,2015-04-30,2015-10-15,168,158,0.9404761904761905,s10
-80.43968257631761,43.49763337341772,2015,10,6,279,2015-10-06,13.07,17.2,10.04,0.23,6.37,ONH1,2015-04-30,2015-10-15,168,159,0.9464285714285714,s10
-80.43968257631761,43.49763337341772,2015,10,7,280,2015-10-07,12.73,19.35,6.41,0.45,11.42,ONH1,2015-04-30,2015-10-15,168,160,0.9523809523809523,s10
-80.43968257631761,43.49763337341772,2015,10,8,281,2015-10-08,11.81,19.61,4.3,8.12,12.85,ONH1,2015-04-30,2015-10-15,168,161,0.9583333333333334,s10
-80.43968257631761,43.49763337341772,2015,10,9,282,2015-10-09,12.01,15,5.25,1.81,6.32,ONH1,2015-04-30,2015-10-15,168,162,0.9642857142857143,s10
-80.43968257631761,43.49763337341772,2015,10,10,283,2015-10-10,9.86,16.38,4.84,0.21,14.74,ONH1,2015-04-30,2015-10-15,168,163,0.9702380952380952,s10
-80.43968257631761,43.49763337341772,2015,10,11,284,2015-10-11,14.05,21.6,8.12,0.01,15.36,ONH1,2015-04-30,2015-10-15,168,164,0.9761904761904762,s10
