site,year,gdd_s1,gdd_s2,gdd_s3,gdd_s4,gdd_s5,gdd_s6,gdd_s7,gdd_s8,gdd_s9,gdd_s10,prcp_s1,prcp_s2,prcp_s3,prcp_s4,prcp_s5,prcp_s6,prcp_s7,prcp_s8,prcp_s9,prcp_s10,rad_s1,rad_s2,rad_s3,rad_s4,rad_s5,rad_s6,rad_s7,rad_s8,rad_s9,rad_s10,t2m_s1,t2m_s2,t2m_s3,t2m_s4,t2m_s5,t2m_s6,t2m_s7,t2m_s8,t2m_s9,t2m_s10,t2max_s1,t2max_s2,t2max_s3,t2max_s4,t2max_s5,t2max_s6,t2max_s7,t2max_s8,t2max_s9,t2max_s10,t2min_s1,t2min_s2,t2min_s3,t2min_s4,t2min_s5,t2min_s6,t2min_s7,t2min_s8,t2min_s9,t2min_s10,total_gdd,total_prcp,total_rad,avg_t2m,max_t2max,min_t2min,gdd_early,gdd_mid,gdd_late,prcp_early,prcp_mid,prcp_late,rad_early,rad_mid,rad_late
ONH2,2015,92.81500000000003,104.4,145.975,136.70999999999998,182.25500000000002,184.10500000000002,190.33499999999998,203.065,140.105,91.32000000000004,37.93,58.03,61.669999999999995,65.48,57.02000000000001,26.160000000000004,33.93,35.82,40.18000000000001,18.33,326.24,356.12,315.47999999999996,317.15999999999997,375.31,361.55,329.69,278.98,257.0400000000001,189.61999999999998,14.744375,16.16,19.404375,18.606875,21.65625,22.496666666666666,21.913125,22.53375,18.558125,15.325,25.76,25.14,27.02,26.52,29.06,30.27,29.66,30.3,25.93,24.83,2.68,4.98,12.17,11.84,12.8,14.29,12.97,13.19,10.36,7.18,1471.085,434.55,3107.19,19.139854166666666,30.3,2.68,343.19000000000005,693.405,434.49,157.63,182.59000000000003,94.33,997.8399999999999,1383.71,725.6400000000001
ONH2,2016,102.115,144.03499999999997,197.985,227.70499999999998,273.485,248.20999999999995,233.87500000000003,192.735,115.50500000000002,69.04,14.779999999999998,31.919999999999998,20.070000000000004,33.589999999999996,32.480000000000004,28.759999999999998,19.08,20.369999999999997,17.759999999999998,23.85,418.15000000000003,422.95,447.26000000000005,405.91,417.98999999999995,344.84000000000003,336.24,292.74,209.16,143.02,14.530555555555555,18.324117647058824,21.27777777777778,23.511176470588236,25.522777777777776,24.569411764705883,23.67,20.577222222222222,16.211764705882352,12.476111111111111,27.21,28.26,30.34,30.15,32.57,33.06,31.48,28.86,24.82,25.08,2.84,8.42,12.35,15.41,16.04,16.5,14.58,13.44,5.41,2.4,1804.69,242.65999999999994,3438.2599999999998,20.067091503267974,33.06,2.4,444.135,983.275,377.28000000000003,66.77,113.90999999999998,61.98,1288.3600000000001,1504.98,644.92
ONH2,2017,98.83500000000001,159.665,156.565,197.81500000000003,196.81999999999996,185.21499999999997,123.93,171.73000000000002,143.71500000000003,77.41500000000002,51.11000000000001,42.230000000000004,57.19,48.91999999999999,44.14999999999999,28.89,38.11,25.82,34.75,32.629999999999995,372.9700000000001,370.0799999999999,377.43000000000006,350.37,337.71999999999997,311.04999999999995,271.93000000000006,276.78000000000003,218.42000000000002,159.10999999999999,15.633529411764705,19.959375,19.913125,22.47125,21.731176470588235,21.761875,17.6125,20.238125,18.71875,13.947647058823529,25.62,27.99,26.98,29.94,28.78,29.14,26.14,31.26,29.84,21.7,7.17,9.85,11.28,15.03,14.24,14.09,9.98,7.83,8.73,5.4,1511.705,403.79999999999995,3045.8600000000006,19.198735294117647,31.26,5.4,415.065,703.78,392.86000000000007,150.53,160.07,93.19999999999999,1120.48,1271.07,654.3100000000001
ONH2,2019,174.37000000000003,198.33500000000004,205.58500000000004,198.20999999999998,170.51,145.62,140.95500000000004,61.37,27.299999999999997,0,36.96000000000001,55.919999999999995,32.220000000000006,44.120000000000005,45.459999999999994,62.88,42.86,31.570000000000004,54.03,23.370000000000005,398.18,348.49,377.86000000000007,315.18,301.95000000000005,238.11,192.37,187.18999999999997,105.48999999999998,93.22999999999999,20.9675,23.457333333333334,22.799375,23.12,20.766875,19.596,19.321333333333335,12.690625,9.877333333333333,1.2218750000000003,28.55,30.35,30.82,28.57,29.05,27.67,28.01,21.54,18.83,9.3,9.19,15.12,15.25,15.91,12.9,11.61,9.97,5.93,1.34,-8.69,1322.2549999999999,429.39,2558.05,17.381825,30.82,-8.69,578.2900000000001,655.295,88.66999999999999,125.1,195.32,108.97000000000001,1124.5300000000002,1047.6100000000001,385.90999999999997
SCH1,2018,99.17500000000001,176.135,210.44,220.58999999999997,239.81000000000003,217.06499999999994,230.17000000000002,232.34999999999994,226.10999999999996,239.91500000000002,63.620000000000005,79.9,141.66,18.790000000000003,75.06,56.8,78.62999999999998,72.97999999999999,25.070000000000004,35.91,343.98999999999995,333.96000000000004,287.01,391.23,367.39000000000004,314.44999999999993,323.60999999999996,335.42,322.61,275.8,15.836,21.932666666666666,23.642,25.124666666666666,27.000666666666667,26.45642857142857,25.831333333333333,26.304666666666666,25.924666666666667,27.144000000000002,28.04,33.26,31.44,36.43,35.98,35.75,34,34.5,35.76,34.94,2.57,11.91,17.86,15.26,20.44,17.5,19.39,19.28,14.34,21.52,2091.7599999999998,648.4200000000001,3295.4700000000007,24.519709523809524,36.43,2.57,485.75,907.635,698.375,285.18,229.27999999999997,133.95999999999998,964.96,1396.68,933.8299999999999
SCH1,2019,144.32999999999998,177.85,170.81500000000003,169.60500000000002,202.99000000000004,197.325,200.79000000000002,187.66500000000002,208.95000000000005,185.65499999999997,58.35,2.8399999999999994,60.82,57.23,32.03,43.12,25.45,50.800000000000004,57.25,21.03,268.40999999999997,343.33000000000004,259.67,289.80999999999995,327.0799999999999,256.88,298.63000000000005,261.59,288.13,261.86,20.93846153846154,24.373846153846152,24.675833333333333,23.016153846153845,27.016153846153845,27.999166666666667,26.963846153846156,27.3975,28.323076923076922,25.056153846153848,28.49,34.43,33.66,32.94,37.14,36.88,36.22,37.81,37.65,35.74,8.84,9.53,16.85,11.49,19.58,21.94,17.03,20.04,21.36,16.31,1845.975,408.91999999999996,2855.3900000000003,25.57601923076923,37.81,8.84,492.995,770.71,582.27,122.00999999999999,157.82999999999998,129.08,871.4100000000001,1172.3999999999999,811.58
SCH1,2020,130.49,186.565,163.76999999999998,214.58499999999998,200.94,228.32000000000005,206.425,213.47000000000003,197.755,155.765,107.58000000000001,33.95,29.119999999999997,38.32,40.22999999999999,54.99,66.28999999999999,78.9,12.049999999999999,111.77999999999999,287.94,304.71000000000004,290.98,324.41,322.03999999999996,323.55999999999995,293.45,254.54,273.24,216.50000000000006,19.039285714285715,23.285714285714285,22.69846153846154,25.64785714285714,26.982307692307693,28.34357142857143,27.80923076923077,25.410714285714285,25.863846153846154,20.827142857142857,30.27,31.99,31.99,36.42,37.02,36.82,35.43,33.79,34.74,32.77,4.79,15.99,12.66,19.84,19.2,20.71,20.54,18.47,15.19,8.18,1898.085,573.21,2891.37,24.590813186813186,37.02,4.79,480.825,850.27,566.99,170.65000000000003,199.82999999999998,202.73,883.6300000000001,1263.46,744.28
SCH1,2021,123.52999999999999,144.53999999999996,228.885,264.95,266.14,265.895,279.095,283.37,242.91,209.85999999999999,34.24,71.75000000000001,24.71,107.38,41.06,97.74000000000001,43.89,95.25000000000001,54.66,135.38,406.59000000000003,383.3799999999999,434.99000000000007,402.57,417.40000000000003,371.87,378.84000000000003,355.64,311.92,262.13,15.99,17.708333333333332,22.997222222222224,24.977222222222224,25.672777777777778,26.716470588235293,26.808888888888887,26.587222222222223,23.40388888888889,21.2,27.27,27.06,32.59,34.19,34.3,36.45,36.94,35.73,33.32,31.91,0.84,5.46,12.41,17.18,15.37,19.06,18.09,18.08,14.63,9.83,2309.175,706.06,3725.3300000000004,23.206202614379084,36.94,0.84,496.9549999999999,1076.08,736.14,130.70000000000002,290.07,285.29,1224.96,1570.6800000000003,929.6899999999999
SCH1,2022,149.395,204.75000000000003,229.86999999999995,245.605,254.45500000000004,244.71,252.88000000000002,245.905,224.065,160.14499999999998,10.120000000000001,83.42,20.599999999999998,30.999999999999996,84.21000000000001,32.97,42.41,41.179999999999986,78.57000000000002,17.710000000000004,381.63,359.58000000000004,399.7800000000001,379.78000000000003,339.34,339.92999999999995,323.39,297.78999999999996,274.3,292.44,19.02,23.104375,25.618125,27.514375,27.57375,28.490666666666666,26.93875,26.173750000000002,23.831875,19.964375,29.1,33.31,39.58,39.32,36.77,38.29,37.67,35.92,33.91,35.38,7.72,13.16,15.17,15.33,18.92,21.38,19.77,19.35,14.31,8.64,2211.78,442.19,3387.96,24.823004166666667,39.58,7.72,584.015,997.6500000000001,630.115,114.14,190.59,137.46,1140.9900000000002,1382.44,864.53
SCH1,2023,156.85500000000002,126.975,167.07,177.58,223.10999999999999,222.27499999999998,205.38000000000002,216.90000000000003,213.25499999999997,198.105,47.15,36.349999999999994,52.419999999999995,84.07999999999997,30.300000000000004,38.37999999999999,63.64,24.869999999999997,41.6,48.59000000000001,274.90999999999997,293.66999999999996,320.32000000000005,269.58,322.96,326.28000000000003,263.06,317.56,295.25,248.98000000000002,20.98857142857143,18.815,21.777142857142856,23.993076923076924,27.265,27.835,27.09846153846154,27.314285714285713,26.955714285714286,24.247857142857143,29.96,28.18,30.61,32.86,36.13,38.14,36.08,37.24,39.05,35.03,12.65,10.93,11.97,16.95,18.7,19.67,19.05,18.48,17.25,14.04,1907.505,467.38,2932.57,24.62901098901099,39.05,10.93,450.90000000000003,828.3449999999999,628.26,135.92,216.39999999999998,115.06,888.9,1181.8799999999999,861.79
SDH1,2015,101.08500000000001,161.83,184.44,207.59999999999997,207.23000000000005,169.84,194.61499999999995,148.96000000000004,97.31000000000002,61.595,85.17999999999998,81.96999999999998,41.900000000000006,12.949999999999998,35.44,38.56999999999999,10.209999999999999,1.32,37.13999999999999,17.560000000000002,315.98,386.48999999999995,381.6,419.72,409.63000000000005,351.1700000000001,300.59999999999997,291.36,168.73999999999998,184.89000000000004,15.456875,20.29375,22.13125,23.916249999999998,23.84,21.45,22.744374999999998,18.86125,14.64375,9.83625,29.09,35.41,34.08,35.72,36.28,39.26,38.88,35.19,30.75,28.41,2.52,10.86,12.37,12.85,11.62,6.51,9.28,7.64,4.46,-3.01,1534.5049999999999,362.2399999999999,3210.18,19.317375,39.26,-3.01,447.355,779.2850000000001,307.865,209.04999999999998,97.16999999999997,56.019999999999996,1084.0700000000002,1481.1200000000001,644.99
TXH1,2014,73.96,127.38499999999999,131.04,219.73999999999998,213.615,258.28000000000003,295.395,277.16999999999996,280.52000000000004,306.59999999999997,54.77,13.62,25.44,40.230000000000004,145.11,104.71,35.39,73.24,27.89,14.840000000000002,261.88,299.12000000000006,327.92,402.42,373.43000000000006,384.85999999999996,404.41,414.37000000000006,366.61000000000007,435.51000000000005,10.771666666666667,16.77176470588235,16.808823529411764,22.476666666666667,22.42705882352941,25.696470588235293,27.095,28.21764705882353,28.560588235294116,29.905555555555555,26.36,28.31,28.95,33.48,33.31,32.84,35.62,37.36,37.98,38.71,-6.38,5.89,2.48,10.13,10,17.83,21.07,21.35,20.05,19.18,2183.705,535.24,3670.53,22.873124183006535,38.71,-6.38,332.385,987.03,864.29,93.83,325.44,115.97,888.9200000000001,1565.1200000000001,1216.4900000000002
TXH1,2015,91.78999999999999,123.475,156.705,152.12499999999997,194.375,200.34000000000003,232.72000000000003,227.515,229.19,248.07000000000002,149.02,6.38,88.1,57.58,142.6,166.10999999999999,24.4,116.37999999999998,14.960000000000004,0.35,149.04,266.96999999999997,203.10999999999999,326.33000000000004,195.73999999999998,258.87,386.60999999999996,284.2,338.36999999999995,412.43,15.259333333333334,18.362142857142857,20.904285714285713,20.303333333333335,23.635,24.13142857142857,26.060666666666666,26.23,26.85214285714286,28.31266666666667,25.94,27.95,28.77,30.39,29.09,30.33,32.15,31.8,32.8,36.66,1.81,5.68,12.67,8.7,15.24,18.49,16.77,21.73,20.61,22,1856.305,765.88,2821.6699999999996,23.0051,36.66,1.81,371.97,779.5600000000001,704.775,243.5,390.68999999999994,131.68999999999997,619.12,1167.55,1035
TXH1,2016,138.16500000000002,99.59500000000001,159.69,172.525,199.34000000000003,218.91000000000003,240.785,267.495,256.72,274.04,116.67999999999999,19.32,147.11,75.25999999999999,103.63,251.67,20.939999999999998,20.86,1.8499999999999999,31.040000000000003,243.48,305.71999999999997,260.70000000000005,324.24,304.28,251.11,379.37999999999994,402.9999999999999,393.26,391.67999999999995,18.2725,15.414666666666667,19.626875000000002,21.386,22.238125,24.386,26.514,27.673125,28.859333333333332,29.7875,27.94,27.05,28.35,30.16,29.93,30.72,32.99,33.31,36.6,38.3,6.47,1.47,8.22,11.46,12.7,18.96,19.21,20.79,22.45,22.57,2027.265,788.3599999999999,3256.85,23.4158125,38.3,1.47,397.45000000000005,831.5600000000001,798.2550000000001,283.11,451.49999999999994,53.75,809.9,1259.01,1187.9399999999998
TXH1,2017,131.65,174.425,175.43,167.55,224.71,232.985,261.39,270.375,276.69500000000005,273.98,40.87,57.93,75.26,10.02,71.31,78.36,7.260000000000001,52.85000000000001,30.370000000000008,75.16,235.79,331.41,304.58,388.51000000000005,301.90000000000003,352.15999999999997,384.11999999999995,387.31,390.92999999999995,343.77,16.85,20.559375,20.595625,20.925625,24.39125,25.08125,28.0225,28.593125,29.76,29.8325,27.16,29.08,28.89,33.01,34.6,34.08,37.38,37.08,38.47,40.65,3.14,10.37,7.75,8.87,13.57,11.54,19.39,22,23.64,22.12,2189.19,499.39,3420.4799999999996,24.461125,40.65,3.14,481.50500000000005,886.635,821.0500000000001,174.06,166.95,158.38,871.78,1426.69,1122.01
TXH1,2018,138.565,149.18499999999997,138.72,201.06,247.18,269.595,269.7300000000001,266.825,274.86,288.04999999999995,10.73,113.89999999999999,36.690000000000005,16.23,36.70999999999999,15.37,50.97,52.71999999999999,0.6000000000000001,32.849999999999994,304.64,252.20999999999998,362.61999999999995,356.16,377.15000000000003,414.81,367.62000000000006,378.5400000000001,419.61999999999995,372.25000000000006,17.000588235294117,18.62125,17.91375,23.033125,27.41125,30.049375,29.0325,28.990000000000002,31.567500000000003,29.688823529411764,28.94,29.82,29.98,34.19,37.19,39.07,37.88,39.12,42.42,38.99,4.8,5.75,4.23,8.83,19.05,22.25,22.97,21.33,22.22,21.24,2243.7700000000004,366.77,3605.62,25.330816176470588,42.42,4.23,426.47,987.565,829.7349999999999,161.32,119.27999999999999,86.16999999999999,919.4699999999998,1515.7400000000002,1170.41
TXH1,2019,110.32999999999998,145.245,179.03500000000003,205.685,260.565,241.44500000000002,263.16499999999996,258.71000000000004,270.87500000000006,289.6,2.34,103.41,130.41,58.16,53.330000000000005,60.449999999999996,65.02,8.9,14.020000000000001,7.56,293.44,317.99,299.07,294.59000000000003,352.7,381.67,355.63,387.6699999999999,392.99000000000007,393.60999999999996,15.8225,19.076875,21.650666666666666,22.9025,26.7725,27.07133333333333,27.190625,29.544666666666668,30.024375,32.47,28.09,29.3,29.41,31.83,33.02,34.51,34.5,38.18,39.42,41.55,2.43,7.09,10.95,13.15,21.48,18.56,21.02,23.43,19.08,25.09,2224.655,503.5999999999999,3469.3600000000006,25.252604166666668,41.55,2.43,434.61,970.86,819.1850000000001,236.16,236.95999999999998,30.48,910.5,1384.5900000000001,1174.27
TXH1,2020,190.04000000000002,149.505,153.29,186.475,229.38,230.77000000000004,235.525,272.895,257.00499999999994,274,59.69,59.42,24.89,27.179999999999996,122.06999999999998,9.299999999999997,125.41000000000001,8.65,25.970000000000002,24.870000000000008,212.70000000000002,218.03000000000003,327.24000000000007,371.94999999999993,330.7900000000001,387.41999999999996,341.1,358.08,351.0299999999999,391.86,21.32375,19.978666666666665,19.104375,22.814666666666668,24.76625,27.076666666666668,27.443333333333335,28.525625,29.438,30.025,30.64,31.52,33.35,34.52,34.1,37.43,37.2,37.89,39.38,38.46,8.61,8.04,5.73,11.11,15.8,17.46,18.27,21.92,23.23,22.47,2178.885,487.45000000000005,3290.2,25.049633333333333,39.38,5.73,492.83500000000004,882.15,803.8999999999999,144,283.96,59.49000000000001,757.97,1431.2599999999998,1100.9699999999998
TXH1,2021,133.28000000000003,148.57,146.11,213.98000000000002,194.03500000000003,240.495,247.46,260.375,246.17499999999995,272.28,26.599999999999998,4.409999999999999,50.470000000000006,99.67,127.51000000000002,113.28,25.750000000000004,117.14,30.189999999999994,29.980000000000004,271,289.64000000000004,259.79999999999995,286.78999999999996,221.92,321.18,378.71000000000004,295.23,361.5,347.03,17.39375,18.925625,19.272666666666666,23.3925,22.622666666666667,24.9725,27.805333333333333,26.5,27.212,28.68,28.28,31.76,32.45,33.23,29.85,31.77,33.56,33.23,34.74,36.16,4.49,5.26,5.9,12.81,14.88,18.3,20.69,22.07,21.81,22.77,2102.76,625,3032.8,23.677704166666665,36.16,4.49,427.96000000000004,895.97,778.8299999999999,81.48,366.21000000000004,177.31,820.44,1208.6,1003.76
TXH1,2022,133.93,169.635,216.06,245.21000000000004,245.035,274.085,282.7950000000001,290.56,288.325,301.655,71.8,12.840000000000002,44.4,25.94,55.5,3.2700000000000005,8.879999999999999,6.709999999999999,7.05,50.27,360.7999999999999,340.7199999999999,277.96,388.47,398.6199999999999,423.3300000000001,424.8299999999999,427.11000000000007,402.18,353.36,17.08705882352941,20.118125,23.673125,27.075625,27.036875,30.681875,32.161875,33.63375,32.714999999999996,30.904117647058822,28.52,33.29,33.45,37.14,38.43,40.17,41.41,44.1,42.18,41,4.7,6.38,11.48,13.57,15.07,20.88,22.58,24.6,25.22,24.09,2447.29,286.66,3797.3799999999997,27.508742647058824,44.1,4.7,519.625,1047.125,880.54,129.04,93.58999999999999,64.03,979.4799999999998,1635.25,1182.65
TXH1,2023,132.545,118.43000000000002,143.28,130.265,189.29,204.91,207.005,260.84999999999997,261.28000000000003,272.475,12.670000000000002,22.169999999999998,90.88,92.56000000000002,86.38999999999999,53.190000000000005,46.39,7.71,13.49,0.67,232.73,208.58999999999997,211.00999999999996,253.17,264.36999999999995,332.54,340.59999999999997,376.12000000000006,369.5000000000001,415.42,18.175333333333334,17.108,19.462,19.189285714285713,22.590666666666667,23.688666666666666,25.482142857142858,30.365333333333332,31.030666666666665,33.690666666666665,28.81,29.09,33.7,29.07,30.95,30.76,34.56,39.74,40.92,42.57,6.03,2.25,10.9,10.57,9.36,17.11,19.26,22.88,22.33,24.91,1920.33,426.12,3004.0499999999997,24.07827619047619,42.57,2.25,394.255,731.4699999999999,794.605,125.72,278.53,21.87,652.3299999999999,1190.6799999999998,1161.0400000000002
TXH2,2014,207.96,196.75000000000006,235.00500000000002,261.27500000000003,258.6,262.64,265.98,278.08500000000004,256.72999999999996,230.125,20.67,86.84,90.22,46.51,15.759999999999998,44.589999999999996,15.54,12.979999999999999,27.999999999999996,60.699999999999996,417.87,361.0700000000001,351.94,341.25,415.05000000000007,362.33000000000004,367.62,367.28,308.24,268.45,22.98294117647059,22.515,25.69375,27.138125,28.593125,28.76125,29.721875,30.870625,28.11625,24.44625,35.88,33.9,35.65,34.63,37.8,39.1,40.28,39.58,37.98,32.9,8.72,8.21,15.79,17.7,20.46,18.69,18.88,20.23,14.62,14.4,2453.15,421.81,3561.0999999999995,26.88391911764706,40.28,8.21,639.715,1048.495,764.94,197.73000000000002,122.39999999999998,101.67999999999999,1130.88,1486.25,943.97
TXH2,2015,191.335,196.25,217.26500000000001,240.30500000000004,246.85499999999996,246.79500000000002,258.555,260.345,250.94500000000002,238.695,62.64,190.21,46.19,71.07,30.27,0,0.2,8.22,10.37,19.300000000000004,321.0300000000001,189.41,384.22999999999996,338.92,350.36,432.28999999999996,406.87,342.35999999999996,312.88,301.37999999999994,21.838124999999998,22.766,24.918,26.274666666666665,27.148666666666667,29.726666666666667,31.648666666666667,31.240666666666666,29.294,27.349333333333334,31.44,29.82,33.42,33.69,33.87,38.75,40.78,42.39,39.13,38.41,8.15,16.09,16.86,21.06,20.71,20.51,22.98,22.22,20.74,17.33,2347.3450000000003,438.47,3379.7300000000005,27.220479166666667,42.39,8.15,604.85,992.51,749.9850000000001,299.04,101.53999999999999,37.89,894.6700000000001,1528.44,956.6199999999999
TXH2,2016,165.85999999999999,189.16500000000002,213.76499999999996,248.2,256.19,239.48499999999999,258.05000000000007,244,242.91000000000003,243.39499999999998,56.330000000000005,114.03,81.09,6.2299999999999995,27.59,3.7199999999999998,10.989999999999998,194.88,27.240000000000002,4.669999999999999,338.22999999999996,238.05,351.2,385.7800000000001,388.46999999999997,381.09000000000003,390.56999999999994,246.02,313.45000000000005,311.57,21.195999999999998,22.426,24.407333333333334,28.032,29.516666666666666,30.572857142857142,30.461333333333332,27.124,26.558,27.499333333333333,30.49,30.11,31.71,35.07,38.39,39.27,39.72,40.63,33.82,35.97,8.84,13.63,16.63,21.43,22.81,22.56,21.61,21.61,21.35,18.56,2301.02,526.77,3344.4300000000007,26.779352380952382,40.63,8.84,568.79,1001.9250000000001,730.3050000000001,251.45000000000002,48.53,226.79,927.48,1545.91,871.04
TXH2,2017,206.51999999999998,215.91000000000003,251.97500000000002,263.85499999999996,275.285,277.98499999999996,273.86,240.14499999999998,239.78499999999997,236.835,8.76,111.96000000000001,15.659999999999998,53.3,10.129999999999999,27.589999999999996,50.179999999999986,90.45,1.1,55.00999999999999,363.49000000000007,291.3800000000001,389.23,380.02,407.5,370.13,367.14000000000004,312.8,340.93000000000006,254.05999999999997,23.36375,23.67125,27.336875,28.598125,30.30875,30.868125,30.018125,25.83875,26.23125,24.833125,34.75,33.8,37.38,40.48,39.72,40.92,39.74,37.57,36.34,34.05,10.9,11.86,18.59,21.06,23.43,22.61,22.22,13.59,14.24,16.03,2482.1549999999997,424.14,3476.68,27.1068125,40.92,10.9,674.405,1090.9850000000001,716.765,136.38000000000002,141.19999999999996,146.56,1044.1000000000001,1524.7900000000002,907.79
TXH2,2018,221.74499999999995,226.19,232.255,237.59499999999994,234.80499999999998,247.57500000000002,234.82999999999998,241.88000000000002,226.92000000000002,216.34500000000006,37.67,25.82,6.36,8.2,28.159999999999997,2.4,49.16000000000001,6.42,101.14999999999999,71.91,354.45000000000005,379.58000000000004,350.67999999999995,382.26,340.42,359.41999999999996,296.59000000000003,345.15,241.51,227.4,25.876,28.90714285714286,29.327142857142857,30.50357142857143,29.22357142857143,33.23357142857143,29.42142857142857,30.697142857142858,27.338571428571427,25.519285714285715,36.89,40.43,37.58,40.81,40.59,44.92,39.65,39.51,38.12,33.31,16.5,19.57,21.1,23.27,22.02,23.66,21.87,23.59,20.53,18.09,2320.1400000000003,337.25,3277.4600000000005,29.00474285714286,44.92,16.5,680.1899999999999,954.8049999999998,685.1450000000001,69.85000000000001,87.92000000000002,179.48,1084.71,1378.69,814.06
TXH2,2019,115.03500000000001,137.36499999999998,169.46999999999997,187.98000000000002,233.09,232.07500000000002,261.46999999999997,253.115,247.58,284.61499999999995,0.89,77.01999999999998,128.12,56.769999999999996,15.969999999999999,73.71,51.75000000000001,16.59,7.92,3.6000000000000005,298.64,288.67,278.65,304.99,308.43,364.09999999999997,382.53000000000003,402.61,375.08000000000004,405.92999999999995,16.0825,18.734,21.04,21.85875,25.964666666666666,26.200666666666667,27.0025,29.178,29.590666666666667,32.3025,30.15,30.85,28.38,31.4,32.63,34.73,34.84,37.88,39.17,41.1,2.87,5.82,10.58,10.78,16.96,18.17,20.71,21.6,17.81,24.06,2121.7949999999996,432.34,3409.6299999999997,24.795425,41.1,2.87,421.86999999999995,914.615,785.31,206.02999999999997,198.2,28.11,865.9599999999999,1360.05,1183.62
TXH2,2020,158.87000000000003,127.245,118.44999999999999,174.05499999999998,174.86499999999998,198.93,216.34,227.38,239.235,259.17499999999995,71.77999999999999,34.72,45.92,23.650000000000002,57.040000000000006,53.25,0.8700000000000001,54.92,11.11,18.86,185.08999999999997,189.47,258.65000000000003,374.39,309.93,321.84000000000003,410.69,301.97,346.6000000000001,359.83000000000004,19.941333333333333,18.83,17.56,22.771428571428572,23.03,24.369285714285716,28.61857142857143,27.002142857142857,30.73857142857143,30.322,30.33,33.21,30.77,35.38,34.88,33.36,39.61,35.02,42.53,39.47,6.38,6.51,3.55,12.55,10.77,14.88,16.74,20.8,21.69,23.32,1894.5449999999998,372.12000000000006,3058.4599999999996,24.318333333333335,42.53,3.55,404.565,764.1899999999999,725.79,152.42,134.81,84.89,633.21,1416.85,1008.4000000000002
TXH2,2021,135.155,134.125,136.155,204.55,189.84499999999997,213.34,262.565,248.20999999999998,245.95,266.41499999999996,30.04,2.1500000000000004,25.930000000000003,71.75000000000003,83.96,106.65,12.78,68.65,42.22999999999999,20.950000000000003,281.31,298.83,257.71000000000004,291.25,211.71000000000004,259.8900000000001,424.38999999999993,301.02000000000004,347.54,375.05000000000007,17.259999999999998,18.542,18.29,22.900625,22.167333333333332,24.272,28.645,27.200666666666667,27.477999999999998,28.9925,29.86,34.69,32.35,33.06,29.36,31.92,36.66,36.64,38.28,38.21,4.08,5.31,4.67,11.53,13.79,18.31,19.87,22.14,21.51,21.18,2036.31,465.09,3048.7000000000003,23.5748125,38.28,4.08,405.43499999999995,870.3,760.5749999999999,58.120000000000005,275.14,131.82999999999998,837.85,1187.24,1023.6100000000001
TXH2,2022,138.46,166.825,192.42500000000004,244.285,238.065,255.55499999999998,274.165,270.78999999999996,285.505,286.81,17.509999999999998,24.589999999999996,12.839999999999998,20.550000000000004,46.519999999999996,12.39,23.15,6.01,2.9299999999999997,6.56,336.39000000000004,376.9699999999999,249.38000000000002,364.92999999999995,394.02000000000004,388.90000000000003,447.00999999999993,406.51000000000005,438.59999999999997,378.32,17.415,20.2525,23.13533333333333,27.480625,27.016875,30.397333333333332,31.6175,33.30733333333333,33.070625,32.03875,32.89,35.44,34.25,39.01,39.17,42.23,41.43,44.35,42.39,40.93,4.1,6.3,11.85,12.62,14.92,20.87,19.29,24.06,24.8,24.53,2352.8849999999998,173.04999999999998,3781.0299999999997,27.5731875,44.35,4.1,497.71000000000004,1012.0699999999999,843.105,54.93999999999999,102.60999999999999,15.5,962.7399999999999,1594.8600000000001,1223.43
TXH2,2023,131.16000000000003,120.425,128.39000000000001,152.415,176.01999999999998,201.18999999999997,204.26500000000001,263.63,244.47999999999996,269.715,19.98,11.030000000000001,30.210000000000004,60.849999999999994,47.5,60.91,19.720000000000002,11.450000000000001,3.2199999999999993,0.65,224.85000000000002,248.09,237.64999999999998,265.45,280.24000000000007,309.13,330.9799999999999,346.22,353.84,404.36,17.842,16.88,19.152857142857144,19.822,22.68857142857143,23.476,25.8,31.946,31.86285714285714,33.961999999999996,31.59,30.45,35.67,33.21,33.84,32.2,37.95,44.32,42.54,43.46,6.02,1.69,9.79,9.95,9.79,15.66,17.72,23.04,23.49,23.81,1891.6899999999998,265.52,3000.81,24.343228571428572,44.32,1.69,379.975,733.8899999999999,777.8249999999999,61.220000000000006,188.98,15.32,710.59,1185.8,1104.42
TXH3,2019,110.32999999999998,137.95000000000002,174.76999999999998,200.495,244.40999999999997,239.11999999999998,265.69,257.19,252.05499999999998,289.20500000000004,2.34,103.41,130.4,56.45,30.670000000000005,83.95,65.9,7.630000000000001,11.97,9.309999999999999,293.44,289.5,300.77,307.76,329.18,370.81,349.62000000000006,393.09,366.55000000000007,398.65000000000003,15.8225,19.216,21.323999999999998,22.626875,26.738666666666667,26.831333333333333,27.178125,29.394,29.654666666666667,32.60625,28.09,29.3,29.41,31.83,33.02,34.51,34.07,38.18,38.73,41.55,2.43,7.09,10.51,13.15,21.48,18.56,21.02,22.55,19.08,25.3,2171.215,502.03000000000003,3399.3700000000003,25.139241666666667,41.55,2.43,423.04999999999995,949.7149999999999,798.45,236.15,236.97,28.91,883.71,1357.3700000000001,1158.2900000000002
