site,year,gdd_s1,gdd_s2,gdd_s3,gdd_s4,gdd_s5,gdd_s6,gdd_s7,gdd_s8,gdd_s9,gdd_s10,prcp_s1,prcp_s2,prcp_s3,prcp_s4,prcp_s5,prcp_s6,prcp_s7,prcp_s8,prcp_s9,prcp_s10,rad_s1,rad_s2,rad_s3,rad_s4,rad_s5,rad_s6,rad_s7,rad_s8,rad_s9,rad_s10,t2m_s1,t2m_s2,t2m_s3,t2m_s4,t2m_s5,t2m_s6,t2m_s7,t2m_s8,t2m_s9,t2m_s10
NEH3,2020,94.795,212.99,243.625,259.66,237.69500000000002,260.465,188.625,173.52500000000003,116.94999999999999,41.45500000000001,61.92999999999999,18.41,19.85,34.44,75.20000000000002,6.539999999999999,17.189999999999998,0.99,4.07,7.19,346.3,489.58000000000004,479.38,475.28999999999996,428.84999999999997,416.79,350.81000000000006,300.85,276.01,183.98,13.564444444444446,23.150555555555556,25.285555555555558,26.31,23.453333333333333,26.709444444444443,20.72,19.136666666666667,14.393888888888888,4.279444444444445
NEH3,2021,136.09000000000003,213.205,188.80000000000004,216.74,224.80499999999998,219.42000000000002,208.57999999999996,180.51999999999998,132.005,89.19500000000001,58.99,9.17,22.950000000000006,45.54,11.389999999999999,53.03,40.94,5.1,29.279999999999998,11.639999999999999,362.69,408.4200000000001,361.06999999999994,397.97999999999996,353.33,335.51000000000005,311.43,279.46,254.66,225.63000000000005,18.53125,26.022666666666666,23.659333333333333,24.314375,27.253333333333334,26.542666666666666,23.84625,22.616666666666667,18.501333333333335,12.845625
NEH3,2022,131.16999999999996,185.65,241.19500000000002,246.23000000000002,249.79500000000002,239.17000000000002,224.44,190.815,141.34000000000003,88.08,16.97,33.36,16.28,34.36,33.38000000000001,11.729999999999999,3.2500000000000004,24.909999999999997,11.52,0.44,385.05,423.79,466.91999999999996,427.53999999999996,412.32,386.2,361.25000000000006,293.17,275.10999999999996,237.38000000000002,17.500588235294117,21.798235294117646,26.483529411764707,28.14125,27.21,26.22705882352941,26.134375,22.095882352941178,16.92705882352941,11.73764705882353
NEH3,2023,172.85000000000005,166.33499999999998,170.88999999999993,205.53,215.075,209.97500000000002,205.36,149.425,135.40499999999997,90.33999999999999,70.03,25.339999999999996,42.39999999999999,40.75000000000001,72.52999999999999,5.13,3.4,40.85999999999999,12.069999999999999,20.83,362.95000000000005,360.27,357.07,369.09000000000003,353.2800000000001,357.46000000000004,320.58,252.6,260.87,210.93000000000004,20.89125,21.580000000000002,21.869333333333334,24.954,25.866,26.367333333333335,25.869333333333334,19.932666666666666,18.490666666666666,13.0825
NEH4,2015,201.94,184.95499999999998,240.30999999999997,221.635,187.35999999999996,198.085,159.415,92.13500000000002,72.75999999999999,62.135000000000005,111.36,36.72,63.71,58.03,82.21000000000001,46.759999999999984,78.99999999999999,0.08,17.790000000000003,43.56,358.31,348.35,388.09999999999997,335.05,327.72999999999996,292.28,236.35,237.11999999999998,178.87000000000003,152.13999999999996,22.573529411764707,21.823125,25.84875,24.350625,21.068823529411766,22.656875,19.666875,13.939375,11.7175,9.920588235294117
NEH4,2016,233.71999999999997,208.17500000000007,228.85000000000002,228.45000000000002,204.765,199.46499999999997,171.97,108.265,81.08500000000001,81.88499999999999,43.36,75.18,41.650000000000006,37.050000000000004,84.33000000000001,45.40999999999998,59.52999999999999,53.5,7.549999999999999,1.64,435.29,363.25999999999993,350.82,354.25000000000006,320.61,266.31,227.12999999999994,236.79999999999998,176.97,150.49999999999997,25.430625,23.313125,26.318,24.689375,24.412666666666667,22.41125,21.34,15.376875,13.027333333333333,13.2
NEH4,2017,149.07499999999996,248.40999999999997,227.57500000000002,282.13,227.06000000000003,226.14,204.70999999999998,176.135,80.75500000000001,8.070000000000002,116.02000000000001,52.93,56.95,64.99,16.35,85.09000000000002,24.5,144.95999999999998,24.970000000000002,1.29,432.42,472.95,466.0599999999999,433.69999999999993,364.4,378.46000000000004,301.18000000000006,227.50000000000003,222.56,159.21999999999997,17.364736842105263,24.90277777777778,23.572777777777777,28.13888888888889,22.74277777777778,22.497222222222224,21.550555555555555,19.763333333333335,12.03,2.648947368421053
NYH1,2014,154.98999999999998,196.14499999999998,196.80499999999998,187.44499999999994,184.53500000000003,135.655,108.31000000000002,57.88,10.669999999999998,3.744999999999999,71.85,58.370000000000005,55.660000000000004,113.17,61.32000000000001,28.139999999999997,24.110000000000007,51.99,35.98,45.46000000000001,407.0599999999999,451.03,393.13999999999993,374.15999999999997,314.42,290.15999999999997,269.37000000000006,144.95,129.58,98.49000000000001,17.7015,20.412105263157894,20.462105263157895,19.1995,19.49421052631579,16.183684210526316,13.8675,10.642631578947368,2.6142105263157895,-1.4409999999999998
NYH1,2016,160.695,152.59999999999997,214.855,246.61999999999998,254.935,209.41000000000003,198.285,105.07,59.68500000000002,23.46,35.150000000000006,18.36,12.629999999999999,35.18999999999999,73.01,34.13999999999999,45.21,44.78,138.21,25.57,383.57,450.07,411.18,405.40999999999997,342.8,358.70000000000005,323.91,232.45,164.95000000000005,144.29,18.663333333333334,18.358888888888888,22.314444444444444,24.27,24.35611111111111,21.69388888888889,20.508333333333333,14.582222222222223,9.693888888888889,6.282222222222222
NYH1,2017,104.50999999999999,194.535,191.965,212.77999999999997,203.125,121.07999999999998,199.13500000000002,121.46000000000001,55.705,2.9299999999999997,73.17999999999999,69.46,94.45000000000002,67.81,35.72,59.480000000000004,12.52,60.849999999999994,109.30000000000001,40.019999999999996,340.66,434.91,368.6,375.21999999999997,367.48,290.42999999999995,322.66,202.76999999999998,169.82,113.3,14.727894736842105,20.316315789473684,20.620555555555555,21.186315789473685,20.54421052631579,16.102777777777778,19.915263157894735,15.560555555555556,9.888947368421054,1.5505263157894735
NYH1,2018,158.16999999999996,163.11999999999998,220.82,200.40999999999994,210.255,196.84000000000003,167.54999999999995,94.45,42.03500000000001,10.465,31.379999999999995,51.129999999999995,33.93,121.85000000000001,116.62,34.379999999999995,94.86,74.88000000000001,33.43,84.13999999999999,358.16,388.25,458.56000000000006,328.54999999999995,284.8900000000001,288.94,227.16,174.75000000000003,147.68,113.24,18.71,19.771764705882354,23.88764705882353,21.673529411764704,22.243529411764705,21.611176470588234,19.58764705882353,14.747058823529411,8.127058823529412,4.061111111111111
NYH1,2019,142.66500000000002,227.595,244.49,225.75499999999997,186.11999999999995,154.68,93.50500000000002,44.88999999999999,0,1.7800000000000011,95.72999999999999,39.07,60.140000000000015,74.72,49.37,23.630000000000003,48.69,93.54,16.61,42.84,415.2000000000001,449.75000000000006,404.94000000000005,386.11,342.48,286.76,213.32,145.85,113.08000000000001,87.25,16.8675,22.15736842105263,23.111052631578946,21.646315789473686,19.016,17.90684210526316,12.651052631578947,8.982105263157894,-0.808421052631579,-1.5174999999999998
NYH2,2014,142.76999999999998,200.385,192.185,181.2,169.23499999999999,160.225,117.48,63.71500000000001,20.549999999999997,3.744999999999999,65.13999999999999,70.25999999999999,48.64,87.22000000000001,70.76,47.66999999999999,22.33,52.089999999999996,30.169999999999998,37.16,363.01,449.47,405.5,381.23,317.0200000000001,291.08,267.56000000000006,170.65000000000003,131.91,102.06,17.425789473684212,20.688947368421054,20.216315789473683,19.38736842105263,18.70157894736842,17.740000000000002,14.90842105263158,10.93578947368421,5.792631578947368,-1.343157894736842
NYH2,2015,154.845,159.94500000000005,168.58999999999997,209.275,215.84,203.52499999999998,225.75499999999994,102.71000000000001,45.49499999999999,42.195,61.43,119.35999999999999,94.82999999999998,66.72,45,36.660000000000004,48.99,80.47,39.449999999999996,56.74,439.14,381.65999999999997,357.1599999999999,423.01,428.09999999999997,339.4,328.15999999999997,243.3,187.78,148.25,16.5845,18.15736842105263,19.109473684210528,20.6435,21.523157894736844,20.752105263157894,21.351,13.941052631578946,8.748947368421053,8.361
NYH2,2016,142.405,187.05500000000004,245.06000000000003,288.50499999999994,293.13000000000005,243.26499999999996,155.79500000000002,80.68500000000002,25.625000000000004,9.315,27.830000000000002,35.89000000000001,12.76,47.96999999999999,86.79,23.380000000000003,64.01,131.37,43.690000000000005,49.019999999999996,471.11999999999995,491.53,483.2299999999999,443.84999999999997,444,400.7200000000001,304.5,210.89,161.94,95.57,15.12409090909091,18.82952380952381,22.081904761904763,23.98761904761905,23.621363636363636,21.50761904761905,16.271428571428572,10.853333333333333,6.032380952380953,1.7518181818181817
NYH2,2017,117.69499999999998,193.42,197.96,212.77999999999997,203.125,124.47999999999999,199.59,120.67000000000002,54.15,1.42,77.82,65.94999999999999,98.24000000000002,67.81,35.72,59.61000000000001,12.459999999999999,61.279999999999994,120.55000000000001,28.3,355.98,441.56,389.37,375.21999999999997,367.48,300.84999999999997,321.3400000000001,217.94000000000003,155.05,118.61999999999999,15.2515,20.17,20.384736842105262,21.186315789473685,20.54421052631579,15.877368421052632,20.03736842105263,14.74,9.926315789473684,0.7410526315789474
NYH2,2018,173.405,192.68999999999997,269.41,244.87000000000003,238.40500000000003,223.01999999999998,127.25000000000003,29.40499999999999,10.465,0,59.449999999999996,52.019999999999996,54.230000000000004,129.79000000000002,116.73,88.03,87.76000000000002,71.91,89.14999999999999,40.77,410.69,480.71999999999997,559.3100000000001,355.80999999999995,351.45,294.12,214.71000000000006,167.79000000000002,110.40000000000002,78.31,18.10142857142857,19.319523809523808,23.596190476190475,22.0955,21.254285714285714,20.44952380952381,15.615,6.095714285714285,2.1438095238095243,-3.0995238095238093
NYH2,2019,140.94,186.07,263.28000000000003,240.35,220.965,161.46500000000003,124.84999999999998,56.865,0,1.7800000000000011,61.93,86.88,69.47999999999999,48.36,73.38000000000001,32.2,55.49,94.47,16.490000000000002,43.940000000000005,425.89000000000004,420.68,427.03999999999996,447.26000000000005,361.71999999999997,330.47,226.94,167.95000000000002,125.77,91.07,16.31142857142857,19.4825,23.3475,21.8985,20.25190476190476,17.7095,14.9805,9.8935,-0.619,-0.9214285714285716
NYH2,2020,149.705,168.91000000000003,223.615,231.45999999999998,224.04000000000002,186.56500000000003,156.13,99.88,59.044999999999995,36.525,28.020000000000003,21.05,73.05999999999999,43.29999999999999,36.970000000000006,49.93000000000001,13.339999999999998,37.63,35.43,41.6,379.14,452.71000000000004,399.46,387.96000000000004,360.3399999999999,310.38,259.71000000000004,252.57999999999998,164.37,120.66999999999996,18.66176470588235,20.01764705882353,23.70235294117647,23.81705882352941,23.18941176470588,21.55,18.761176470588236,14.17470588235294,11.38,7.381764705882353
NYH2,2021,149.04,170.855,214.30499999999998,192.175,204.75500000000005,219.99,143.29999999999998,109.55,94.81,21.655000000000005,56.330000000000005,47.31999999999999,110.19,83.15,39.38,126.12,51.8,89.99,46.980000000000004,112.32000000000001,367.57,370.75,365,323.03,365.35,243.13,252.07,213.78,165.81,155.07999999999998,17.602777777777778,20.05,22.16722222222222,21.257058823529412,21.415,22.761764705882353,18.09764705882353,15.211111111111112,14.370588235294118,6.716111111111111
NYH2,2022,132.76500000000001,158.825,189.89499999999998,225.42999999999998,240.815,198.2,178.65999999999997,93.51,48.010000000000005,80.02000000000001,46.14,61.48,25.400000000000002,26.709999999999997,48.1,71.60000000000001,89.01,53.45,17.929999999999996,7.660000000000001,356.11999999999995,407.74,454.71,410.40999999999997,369.6500000000001,346.79999999999995,265.7099999999999,228.20999999999998,185.48000000000002,186.64,17.172777777777778,18.75888888888889,20.927777777777777,22.884444444444444,24.065555555555555,20.78388888888889,19.65833333333333,13.686666666666667,9.096666666666666,11.343333333333334
NYH2,2023,115.08500000000002,126.67499999999998,200.89,224.90999999999997,214.39,190.39499999999998,178.435,117.13000000000001,52.785,40.80499999999999,11.33,70.92000000000002,80.91,57.24,83.79,70.24000000000001,43.050000000000004,15.05,48.99999999999999,31.680000000000003,482.50000000000006,368.80999999999995,348.81999999999994,372.7800000000001,357.95,277.06999999999994,305.46999999999997,262.19,137.26,132.23,14.512631578947369,16.955,21.185,22.516666666666666,21.203157894736844,20.223333333333333,19.601111111111113,15.44,10.550555555555556,7.664210526315789
NYH3,2015,141.07999999999998,174.95,169.285,211.19000000000003,201.665,201.44000000000005,160.10499999999996,81.16000000000001,31.240000000000002,36.589999999999996,86.45999999999998,101.14,80.92,31.369999999999994,61.93,1.7400000000000002,48.6,99.98,44.36,32.25,363.99000000000007,361.61,349.33,430.33,354.56000000000006,312.78,288.32,193.6,160.51,134.38,17.254444444444445,19.985555555555557,19.487777777777776,22.09277777777778,21.317777777777778,21.162777777777777,18.442777777777778,12.788333333333332,7.581111111111111,8.141666666666666
NYH3,2017,117.69499999999998,193.42,197.96,212.77999999999997,203.125,124.47999999999999,199.59,120.67000000000002,54.15,1.42,77.82,65.94999999999999,98.24000000000002,67.81,35.72,59.61000000000001,12.459999999999999,61.279999999999994,120.55000000000001,28.3,355.98,441.56,389.37,375.21999999999997,367.48,300.84999999999997,321.3400000000001,217.94000000000003,155.05,118.61999999999999,15.2515,20.17,20.384736842105262,21.186315789473685,20.54421052631579,15.877368421052632,20.03736842105263,14.74,9.926315789473684,0.7410526315789474
NYH3,2018,173.405,192.68999999999997,269.41,244.87000000000003,238.40500000000003,223.01999999999998,127.25000000000003,29.40499999999999,10.465,0,59.449999999999996,52.019999999999996,54.230000000000004,129.79000000000002,116.73,88.03,87.76000000000002,71.91,89.14999999999999,40.77,410.69,480.71999999999997,559.3100000000001,355.80999999999995,351.45,294.12,214.71000000000006,167.79000000000002,110.40000000000002,78.31,18.10142857142857,19.319523809523808,23.596190476190475,22.0955,21.254285714285714,20.44952380952381,15.615,6.095714285714285,2.1438095238095243,-3.0995238095238093
NYH3,2019,140.94,186.07,263.28000000000003,251.375,209.94000000000003,161.46500000000003,127.59499999999998,54.12,0,1.7800000000000011,61.93,86.88,69.47999999999999,48.74,73,32.2,57.31,93.15,16.16,43.77,425.89000000000004,420.68,427.03999999999996,466.23,342.75,330.47,230.98,169.92,126.2,90.67999999999999,16.31142857142857,19.4825,23.3475,21.884285714285713,20.1845,17.7095,14.744285714285713,9.554499999999999,-0.6575000000000001,-1.3276190476190477
NYH3,2020,149.705,168.91000000000003,223.615,231.45999999999998,224.04000000000002,186.56500000000003,156.13,99.88,59.044999999999995,36.525,28.020000000000003,21.05,73.05999999999999,43.29999999999999,36.970000000000006,49.93000000000001,13.339999999999998,37.63,35.43,41.6,379.14,452.71000000000004,399.46,387.96000000000004,360.3399999999999,310.38,259.71000000000004,252.57999999999998,164.37,120.66999999999996,18.66176470588235,20.01764705882353,23.70235294117647,23.81705882352941,23.18941176470588,21.55,18.761176470588236,14.17470588235294,11.38,7.381764705882353
NYH3,2021,149.04,170.855,214.30499999999998,192.175,204.75500000000005,219.99,143.29999999999998,109.55,94.81,21.655000000000005,56.330000000000005,47.31999999999999,110.19,83.15,39.38,126.12,51.8,89.99,46.980000000000004,112.32000000000001,367.57,370.75,365,323.03,365.35,243.13,252.07,213.78,165.81,155.07999999999998,17.602777777777778,20.05,22.16722222222222,21.257058823529412,21.415,22.761764705882353,18.09764705882353,15.211111111111112,14.370588235294118,6.716111111111111
NYH3,2022,132.76500000000001,158.825,189.89499999999998,225.42999999999998,240.815,198.2,178.65999999999997,93.51,48.010000000000005,80.02000000000001,46.14,61.48,25.400000000000002,26.709999999999997,48.1,71.60000000000001,89.01,53.45,17.929999999999996,7.660000000000001,356.11999999999995,407.74,454.71,410.40999999999997,369.6500000000001,346.79999999999995,265.7099999999999,228.20999999999998,185.48000000000002,186.64,17.172777777777778,18.75888888888889,20.927777777777777,22.884444444444444,24.065555555555555,20.78388888888889,19.65833333333333,13.686666666666667,9.096666666666666,11.343333333333334
NYH3,2023,115.08500000000002,126.67499999999998,200.89,224.90999999999997,214.39,190.39499999999998,178.435,117.13000000000001,52.785,40.80499999999999,11.33,70.92000000000002,80.91,57.24,83.79,70.24000000000001,43.050000000000004,15.05,48.99999999999999,31.680000000000003,482.50000000000006,368.80999999999995,348.81999999999994,372.7800000000001,357.95,277.06999999999994,305.46999999999997,262.19,137.26,132.23,14.512631578947369,16.955,21.185,22.516666666666666,21.203157894736844,20.223333333333333,19.601111111111113,15.44,10.550555555555556,7.664210526315789
NYS1,2020,149.705,168.91000000000003,223.615,231.45999999999998,224.04000000000002,186.56500000000003,156.13,99.88,59.044999999999995,36.525,28.020000000000003,21.05,73.05999999999999,43.29999999999999,36.970000000000006,49.93000000000001,13.339999999999998,37.63,35.43,41.6,379.14,452.71000000000004,399.46,387.96000000000004,360.3399999999999,310.38,259.71000000000004,252.57999999999998,164.37,120.66999999999996,18.66176470588235,20.01764705882353,23.70235294117647,23.81705882352941,23.18941176470588,21.55,18.761176470588236,14.17470588235294,11.38,7.381764705882353
NYS1,2021,149.04,170.855,214.30499999999998,192.175,204.75500000000005,219.99,143.29999999999998,109.55,94.81,21.655000000000005,56.330000000000005,47.31999999999999,110.19,83.15,39.38,126.12,51.8,89.99,46.980000000000004,112.32000000000001,367.57,370.75,365,323.03,365.35,243.13,252.07,213.78,165.81,155.07999999999998,17.602777777777778,20.05,22.16722222222222,21.257058823529412,21.415,22.761764705882353,18.09764705882353,15.211111111111112,14.370588235294118,6.716111111111111
OHH1,2015,128.10999999999996,193.75000000000003,151.745,174.435,190.36,174.51499999999996,165.48000000000002,171.65,128.40500000000003,86.205,28.71,98.44000000000001,89.29,85.89,26.349999999999998,18.1,26.529999999999994,24.75,15.409999999999998,5.289999999999999,297.13,306.38,259,260.24,369.19,306.78000000000003,304.78000000000003,287.50000000000006,200.36999999999998,216.33999999999997,18.372666666666667,22.990666666666666,20.403333333333332,21.879333333333335,23.028666666666666,21.816,21.163333333333334,21.222,18.126,13.930666666666667
OHH1,2016,163.69000000000005,172.76999999999998,165.82999999999998,202.87,215.25,208.61,189.63500000000002,172.35999999999999,142.14000000000001,101.21499999999997,27.38,37.88,20.38,26.5,12.47,68.37,28.74,33.99,47.29,4.219999999999999,347.10999999999996,332.11999999999995,292.26,332.31,296.26,260.42,291.64,283.8299999999999,201.21,227.5,21.004666666666665,22.89857142857143,22.21785714285714,25.085714285714285,26.575,25.380714285714287,23.84,22.545714285714286,20.076428571428572,15.386
OHH1,2017,138.84,169.22,171.57,185.545,197.32999999999998,180.42000000000002,150.555,133.43,173.755,121.1,70.69,31.29,92.01,98.06,37.00000000000001,26.06,24.1,32.10000000000001,5.87,61.170000000000016,333.11999999999995,387.0200000000001,377.80999999999995,318.63,342.73,329.92999999999995,267.69,256.59999999999997,281.34000000000003,183.23000000000002,18.945625,20.8925,20.991875,22.720666666666666,22.607499999999998,21.4875,19.880666666666666,17.826249999999998,20.513125,16.456875
OHH1,2018,164.50000000000003,164.06,192.51,187.84,192.98999999999998,196.32,170.68,206.09,162.67,150.825,40.55,57.85000000000001,62.73,16.35,40.11,54.59,42.38999999999999,92.69999999999999,30.1,17.67,326.76,314.64,331.98999999999995,362.36,313.05,282.55999999999995,261.44,248.83,201.49999999999997,202.59,21.094666666666665,20.951333333333334,23.098666666666666,23.802142857142858,23.038,23.131333333333334,22.236428571428572,24.199333333333335,20.795333333333332,19.88533333333333
OHH1,2019,127.60000000000002,166.04,184.78499999999997,170.185,158.975,170.76,135.565,163.93,161.09,82.17999999999999,127.04000000000002,28.469999999999995,21.160000000000004,27.81,14.6,32.1,29.360000000000007,2,20.459999999999997,13.19,237.79,314.34999999999997,318.32000000000005,304.06,310.39,246.78999999999996,237.42999999999998,243.94,217.17,191.1,19.236428571428572,22.98846153846154,24.48,23.35153846153846,22.466153846153848,23.048461538461538,20.34769230769231,22.426153846153845,22.49230769230769,14.616153846153846
OHH1,2020,173.33500000000004,208.98000000000005,233.795,210.48499999999996,196.39499999999998,210.23000000000002,145.83499999999998,100.92,86.11000000000001,50.605000000000004,22.340000000000003,34.82,26.96,77.79,22.69,26.35000000000001,45.160000000000004,17.58,57.43000000000001,38.330000000000005,403.78999999999996,375.8399999999999,397.98,327.12,330.65,282.67999999999995,284.21000000000004,222.21999999999997,152.83999999999997,169.45999999999998,20.407647058823528,23.38875,25.13,23.40375,22.44,23.17875,18.18375,14.520625,13.789375,9.290588235294118
OHH1,2022,173.10000000000002,188.975,203.57000000000002,211.715,192.135,187.77,162.96499999999997,80.34999999999998,66.55,77.64,61.699999999999996,35.03,94.27000000000001,34.65,41.6,55.54,25.799999999999997,1.96,8.77,13.920000000000002,382.73,423.86,339.03999999999996,296.79,312.54,278.5199999999999,279.60999999999996,244.76,219.99,161.53,21.209375,22.339375,22.965,23.509375,21.9975,22.547333333333334,20.080000000000002,12.72,10.618125,12.14125
OHH1,2023,176.80499999999995,186.305,258.89,257.73,242.55499999999998,205.32,178.97000000000003,85.345,78.54,22.09,29.03,51.33999999999999,78.07,59.34000000000001,76.34,7.509999999999999,10.83,39.02,29.400000000000002,33.190000000000005,507.05999999999995,352.03999999999996,398.36,417.0799999999999,375.6599999999999,357.74,300.7,211.97,189.9,163.09,18.706,19.962105263157895,23.726315789473684,23.836315789473684,22.899473684210527,20.79736842105263,18.802105263157895,12.19,10.655263157894737,3.9736842105263155
ONH1,2014,97.57499999999999,115.75500000000001,167.57500000000005,142.55499999999998,149.36,149.565,145.21,92.58,46.36,16.57,26.47,38.199999999999996,76.85000000000001,29.509999999999998,81.34,21.679999999999993,87.28000000000002,34.739999999999995,45.949999999999996,31.659999999999997,386.57,396.39,362.5399999999999,371.68,342.66,299.72,252.53000000000003,256.25,153.55,124.76,14.940588235294118,16.564705882352943,19.987058823529413,18.73,18.786470588235293,18.50764705882353,17.97705882352941,14.19470588235294,10.58235294117647,6.188235294117647
ONH1,2015,97.745,101.96,118.71,124.82,160.35,179.74,177.69,188.83,131.43499999999997,60.87,10.909999999999998,51.24999999999999,83.56,58.27,34.03,22.389999999999997,47.23,42.050000000000004,17.61,34.18,326.12000000000006,375.73999999999995,360.79,363.59,377.9800000000001,369.64000000000004,319.12000000000006,272.03000000000003,263.09000000000003,180.86999999999998,13.897058823529411,14.318235294117647,16.57941176470588,17.584705882352942,19.54235294117647,21.565625,20.461176470588235,20.801176470588235,16.935294117647057,11.569411764705883
ONH1,2016,48.955,129.74,122.71500000000002,169.30499999999998,209.93499999999997,211.12,204.395,185.43499999999997,127.16,84.47500000000001,29.080000000000002,33.81,17.069999999999997,17.57,36.300000000000004,15.660000000000004,80.28999999999999,31.48,24.970000000000002,24.14,366.66999999999996,391.79999999999995,432.34,397.04999999999995,397.59,368.47,297.1,326.30000000000007,241.85,203.70999999999998,9.40764705882353,17.659375,16.706470588235295,20.903125,23.024117647058823,23.448125,22.628125,20.533529411764707,17.255,13.086470588235294
ONH1,2017,81.35000000000001,143.59,130.28,162.72499999999997,154.19999999999996,159.47499999999994,98.41,193.82500000000002,96.68499999999999,50.465,50.26,44.28000000000001,96.01000000000002,64.37,38.28,26.069999999999997,21.389999999999997,17.819999999999997,29.699999999999996,27.59,355.59000000000003,369.21,383.64000000000004,311.15000000000003,327.72,304.2600000000001,287.97999999999996,280.92,190.11000000000004,157.20999999999998,13.975294117647058,18.241764705882353,17.967058823529413,20.2325,19.212941176470586,19.383529411764705,14.97625,20.77235294117647,14.41470588235294,9.415882352941177
ONH2,2014,143.11,209.41999999999996,184.67000000000002,194.65,205.445,178.79000000000002,116.80499999999999,55.419999999999995,26.07,5.285,49.67000000000001,71.32,52.31,58.83,64.42999999999999,61.78,36.73,36.11,41.120000000000005,30.350000000000005,433.97,446.6499999999999,403.12,403.9500000000001,376.25000000000006,268.2,287.11,167.71000000000004,152.1,88.36,17.571052631578947,21.11421052631579,20.517777777777777,20.409473684210525,20.75,19.713333333333335,15.781052631578946,11.773333333333333,8.191578947368422,0.37315789473684213
ONH2,2015,92.81500000000003,104.4,145.975,136.70999999999998,182.25500000000002,184.10500000000002,190.33499999999998,203.065,140.105,91.32000000000004,37.93,58.03,61.669999999999995,65.48,57.02000000000001,26.160000000000004,33.93,35.82,40.18000000000001,18.33,326.24,356.12,315.47999999999996,317.15999999999997,375.31,361.55,329.69,278.98,257.0400000000001,189.61999999999998,14.744375,16.16,19.404375,18.606875,21.65625,22.496666666666666,21.913125,22.53375,18.558125,15.325
ONH2,2016,102.115,144.03499999999997,197.985,227.70499999999998,273.485,248.20999999999995,233.87500000000003,192.735,115.50500000000002,69.04,14.779999999999998,31.919999999999998,20.070000000000004,33.589999999999996,32.480000000000004,28.759999999999998,19.08,20.369999999999997,17.759999999999998,23.85,418.15000000000003,422.95,447.26000000000005,405.91,417.98999999999995,344.84000000000003,336.24,292.74,209.16,143.02,14.530555555555555,18.324117647058824,21.27777777777778,23.511176470588236,25.522777777777776,24.569411764705883,23.67,20.577222222222222,16.211764705882352,12.476111111111111
ONH2,2017,98.83500000000001,159.665,156.565,197.81500000000003,196.81999999999996,185.21499999999997,123.93,171.73000000000002,143.71500000000003,77.41500000000002,51.11000000000001,42.230000000000004,57.19,48.91999999999999,44.14999999999999,28.89,38.11,25.82,34.75,32.629999999999995,372.9700000000001,370.0799999999999,377.43000000000006,350.37,337.71999999999997,311.04999999999995,271.93000000000006,276.78000000000003,218.42000000000002,159.10999999999999,15.633529411764705,19.959375,19.913125,22.47125,21.731176470588235,21.761875,17.6125,20.238125,18.71875,13.947647058823529
ONH2,2019,174.37000000000003,198.33500000000004,205.58500000000004,198.20999999999998,170.51,145.62,140.95500000000004,61.37,27.299999999999997,0,36.96000000000001,55.919999999999995,32.220000000000006,44.120000000000005,45.459999999999994,62.88,42.86,31.570000000000004,54.03,23.370000000000005,398.18,348.49,377.86000000000007,315.18,301.95000000000005,238.11,192.37,187.18999999999997,105.48999999999998,93.22999999999999,20.9675,23.457333333333334,22.799375,23.12,20.766875,19.596,19.321333333333335,12.690625,9.877333333333333,1.2218750000000003
SCH1,2018,99.17500000000001,176.135,210.44,220.58999999999997,239.81000000000003,217.06499999999994,230.17000000000002,232.34999999999994,226.10999999999996,239.91500000000002,63.620000000000005,79.9,141.66,18.790000000000003,75.06,56.8,78.62999999999998,72.97999999999999,25.070000000000004,35.91,343.98999999999995,333.96000000000004,287.01,391.23,367.39000000000004,314.44999999999993,323.60999999999996,335.42,322.61,275.8,15.836,21.932666666666666,23.642,25.124666666666666,27.000666666666667,26.45642857142857,25.831333333333333,26.304666666666666,25.924666666666667,27.144000000000002
SCH1,2019,144.32999999999998,177.85,170.81500000000003,169.60500000000002,202.99000000000004,197.325,200.79000000000002,187.66500000000002,208.95000000000005,185.65499999999997,58.35,2.8399999999999994,60.82,57.23,32.03,43.12,25.45,50.800000000000004,57.25,21.03,268.40999999999997,343.33000000000004,259.67,289.80999999999995,327.0799999999999,256.88,298.63000000000005,261.59,288.13,261.86,20.93846153846154,24.373846153846152,24.675833333333333,23.016153846153845,27.016153846153845,27.999166666666667,26.963846153846156,27.3975,28.323076923076922,25.056153846153848
SCH1,2020,130.49,186.565,163.76999999999998,214.58499999999998,200.94,228.32000000000005,206.425,213.47000000000003,197.755,155.765,107.58000000000001,33.95,29.119999999999997,38.32,40.22999999999999,54.99,66.28999999999999,78.9,12.049999999999999,111.77999999999999,287.94,304.71000000000004,290.98,324.41,322.03999999999996,323.55999999999995,293.45,254.54,273.24,216.50000000000006,19.039285714285715,23.285714285714285,22.69846153846154,25.64785714285714,26.982307692307693,28.34357142857143,27.80923076923077,25.410714285714285,25.863846153846154,20.827142857142857
SCH1,2021,123.52999999999999,144.53999999999996,228.885,264.95,266.14,265.895,279.095,283.37,242.91,209.85999999999999,34.24,71.75000000000001,24.71,107.38,41.06,97.74000000000001,43.89,95.25000000000001,54.66,135.38,406.59000000000003,383.3799999999999,434.99000000000007,402.57,417.40000000000003,371.87,378.84000000000003,355.64,311.92,262.13,15.99,17.708333333333332,22.997222222222224,24.977222222222224,25.672777777777778,26.716470588235293,26.808888888888887,26.587222222222223,23.40388888888889,21.2
